0,1
0.000102043398866177_2.42420608838455_9.65345415075053,-11342.760367926416
0.000107387670692229_2.53543054757567_9.37030603344947,-11356.778404319135
0.000112188372202479_2.7450003338409_9.70301739695705,-11348.86522695461
0.000120437233424576_2.63361013915524_9.90543050702681,-11364.087062587481
0.00012640065391528_2.61293643761643_9.99141260116295,-11353.911337732452
0.000129123822794066_2.58350141920491_9.90247578701271,-11363.741611677664
0.000129755966095743_2.78876933054651_9.93021359947724,-11339.486582683465
0.000134025875354292_2.65182371714827_9.78294132546265,-11354.980623875224
0.000136554009721366_2.64593090086242_9.56623497258788,-11357.192601479705
0.000144994537116848_2.65803114786666_9.98088169548466,-11352.361747650468
0.000153510441952435_2.46056101576305_9.89001404370897,-11366.797120575884
0.00016675675557015_2.34478183840549_9.67303543366622,-11334.676844631074
0.000170959028047157_2.92500128985506_9.99806603702108,-11338.522395520897
0.000182794329578807_2.45663145805293_9.8201597125762,-11351.084103179363
0.000185231953372553_2.76810824001986_9.50270089662786,-11364.083343331333
0.000189406223725779_2.64670353371793_9.93561131537469,-11356.512537492503
0.000191276566866895_2.15788941101809_9.9620281303134,-11339.09950009998
0.00019574511848669_2.48910271516773_9.82698111308082,-11342.254229154169
0.000205110198321651_2.30716886138938_9.86879818515916,-11325.698540291944
0.000207261457226294_2.57364564978419_9.91889929237013,-11338.343331333734
0.000207637537629924_2.49057856841447_9.87604900425127,-11332.710157968406
0.000209193881584194_2.52836036982129_9.74427854235218,-11357.752629474106
0.000218332363972897_2.87108646236651_9.97719577395631,-11343.112157568487
0.000228345792769118_2.38155868812208_9.95099954904935,-11337.626294741052
0.000234902944423117_2.56625154424767_9.87031254651421,-11338.594901019796
0.000239038261635599_2.59027176366072_9.99165862048494,-11359.742391521697
0.000249500778306662_2.35314995547615_9.36536142135627,-11355.628614277146
0.000263187692749505_2.6321259583576_9.68038857695396,-11343.141331733652
0.000275572961571792_2.66597515936859_9.78063129306208,-11338.398160367928
0.000281055630248132_2.4782926578188_9.80548179884424,-11329.356368726256
0.00028218961140219_2.45133512715143_9.99919492029932,-11368.49678064387
0.000310403756377756_2.64227065819612_9.80284902110547,-11343.857308538292
0.000345430653247396_2.16014407406481_9.52746518998488,-11335.997580483905
0.000354720882387715_2.34115993321834_9.9279215209869,-11339.424195160967
0.000404513152216466_2.53474721959309_9.87897072049856,-11348.583203359329
0.000405376160476847_2.56905700835425_9.89771799650447,-11347.55424915017
0.000423201714840414_2.43801542811193_9.99586619986157,-11362.377624475104
0.000445394842074876_2.41910208322636_9.91488487510474,-11352.370205958809
0.000465395749077231_2.91133731082674_9.98453958540883,-11350.105158968207
0.000498060137483435_2.31159497816241_9.85866359735063,-11356.427314537093
0.000589920975070233_2.37029260453761_9.93911574769236,-11366.321195760847
0.00065576900677939_2.54752716006591_9.74613686500162,-11354.931093781242
0.00066102683753518_2.4076129755769_9.90546259513542,-11340.11947610478
0.000712679402420477_2.64523910754217_9.92955355944615,-11350.281323735253
0.0007533955934655_2.5438060910997_9.97090331294576,-11345.797560487903
0.000847361899295677_2.74121619893339_9.9361016404114,-11350.780803839232
0.000886152181867241_2.62507061896567_9.90585935506538,-11346.785082983404
0.00090193139686617_2.40688056706091_9.88236221307493,-11352.94677064587
0.000908951344544705_2.69014330465471_9.8588277374191,-11339.971945610878
0.00104093104659147_2.6462609546508_9.460889731225,-11323.974845030993
0.00136039140275477_2.66479978668826_9.9901827318302,-11350.722455508898
0.00169009639151744_2.37589120123133_9.6528888910821,-11339.834633073386
0.00185289531522795_2.6598640403306_9.82065827688232,-11348.16472705459
0.00219855736085908_2.5836372807155_9.99595966170996,-11349.201659668066
0.00535192615749908_2.62023596230261_9.70097468868796,-11340.348610277944
1.02953894221664e-05_2.63577296572553_9.46965603265222,-11342.80349930014
1.03183991268784e-05_2.76544012877318_9.97865364152407,-11337.467226554689
1.04267725331037e-10_2.64128669513549_9.9652805958102,-11349.225434913016
1.0460514952118e-05_2.71348857138138_9.86610199477912,-11347.698320335932
1.10972093486438e-05_2.57555104259748_9.6775222910005,-11332.619096180762
1.14419740258251e-05_2.23278292225067_9.98056860821848,-11334.486382723457
1.15428261130841e-05_2.63776199154908_9.94542327622876,-11348.9425314937
1.16268389790318e-07_2.59557901497401_9.94280691570352,-11331.190401919617
1.21078975879953e-05_2.42992147529757_9.8193919357314,-11349.680903819235
1.25905200263757e-06_2.31961311939121_9.913592612939,-11337.583923215358
1.32321178574487e-05_2.59691381161474_9.92426334102355,-11344.669606078785
