0,1
0.000102043398866177_2.42420608838455_9.65345415075053,31.11160810237952
0.000107387670692229_2.53543054757567_9.37030603344947,30.792343186562682
0.000107387670692229_2.53543054757567_9.37030603344947,30.75735079984003
0.000112188372202479_2.7450003338409_9.70301739695705,31.00513788242352
0.000112188372202479_2.7450003338409_9.70301739695705,30.29846275744851
0.000120437233424576_2.63361013915524_9.90543050702681,30.504559196160763
0.000120437233424576_2.63361013915524_9.90543050702681,30.919089404119177
0.00012640065391528_2.61293643761643_9.99141260116295,30.89878378724255
0.00012640065391528_2.61293643761643_9.99141260116295,30.99318266746651
0.000129123822794066_2.58350141920491_9.90247578701271,30.824386620675867
0.000129123822794066_2.58350141920491_9.90247578701271,30.71422177904419
0.000129755966095743_2.78876933054651_9.93021359947724,31.188640719856025
0.000129755966095743_2.78876933054651_9.93021359947724,30.61259395720856
0.000134025875354292_2.65182371714827_9.78294132546265,30.765113105378923
0.000134025875354292_2.65182371714827_9.78294132546265,30.974404259148166
0.000136554009721366_2.64593090086242_9.56623497258788,30.838520539092183
0.000136554009721366_2.64593090086242_9.56623497258788,30.94784094981004
0.000144994537116848_2.65803114786666_9.98088169548466,30.71987359928015
0.000144994537116848_2.65803114786666_9.98088169548466,30.704407900419913
0.000153510441952435_2.46056101576305_9.89001404370897,31.26772322735453
0.000153510441952435_2.46056101576305_9.89001404370897,30.91360014197161
0.00016675675557015_2.34478183840549_9.67303543366622,30.57364724255149
0.00016675675557015_2.34478183840549_9.67303543366622,30.965366754649068
0.000170959028047157_2.92500128985506_9.99806603702108,30.692213391321737
0.000170959028047157_2.92500128985506_9.99806603702108,30.659041617676472
0.000182794329578807_2.45663145805293_9.8201597125762,30.944028006398717
0.000182794329578807_2.45663145805293_9.8201597125762,30.345575762847428
0.000185231953372553_2.76810824001986_9.50270089662786,30.619985892821433
0.000185231953372553_2.76810824001986_9.50270089662786,31.110834948210357
0.000205110198321651_2.30716886138938_9.86879818515916,30.672263847230553
0.000205110198321651_2.30716886138938_9.86879818515916,30.852498243551292
0.000207261457226294_2.57364564978419_9.91889929237013,30.755360519896023
0.000207261457226294_2.57364564978419_9.91889929237013,30.60352051009798
0.000207637537629924_2.49057856841447_9.87604900425127,30.77758857228554
0.000207637537629924_2.49057856841447_9.87604900425127,30.48468842831434
0.000209193881584194_2.52836036982129_9.74427854235218,30.668188431313737
0.000209193881584194_2.52836036982129_9.74427854235218,30.90365142371526
0.000218332363972897_2.87108646236651_9.97719577395631,30.676068104379127
0.000218332363972897_2.87108646236651_9.97719577395631,30.910170703859226
0.000228345792769118_2.38155868812208_9.95099954904935,30.975494359728057
0.000228345792769118_2.38155868812208_9.95099954904935,30.586947610477907
0.000234902944423117_2.56625154424767_9.87031254651421,30.83185424515097
0.000234902944423117_2.56625154424767_9.87031254651421,30.844084692261546
0.000239038261635599_2.59027176366072_9.99165862048494,30.954835324935015
0.000239038261635599_2.59027176366072_9.99165862048494,30.8892974305139
0.000249500778306662_2.35314995547615_9.36536142135627,30.983113183363326
0.000249500778306662_2.35314995547615_9.36536142135627,30.945503303339333
0.000263187692749505_2.6321259583576_9.68038857695396,30.400260287942412
0.000263187692749505_2.6321259583576_9.68038857695396,30.795664855028996
0.000275572961571792_2.66597515936859_9.78063129306208,31.085218616276745
0.000275572961571792_2.66597515936859_9.78063129306208,31.002943013597285
0.00028218961140219_2.45133512715143_9.99919492029932,30.788431091781643
0.00028218961140219_2.45133512715143_9.99919492029932,30.925022643471305
0.000345430653247396_2.16014407406481_9.52746518998488,30.611829931813638
0.000345430653247396_2.16014407406481_9.52746518998488,30.846001713657266
0.000354720882387715_2.34115993321834_9.9279215209869,30.879661525694857
0.000354720882387715_2.34115993321834_9.9279215209869,30.627244423115375
0.000589920975070233_2.37029260453761_9.93911574769236,30.611829931813638
0.000589920975070233_2.37029260453761_9.93911574769236,30.846001713657266
0.00065576900677939_2.54752716006591_9.74613686500162,30.804943561287743
0.00065576900677939_2.54752716006591_9.74613686500162,30.701158216356728
0.00066102683753518_2.4076129755769_9.90546259513542,30.839105982803435
0.00066102683753518_2.4076129755769_9.90546259513542,30.9809925474905
0.000712679402420477_2.64523910754217_9.92955355944615,30.611829931813638
0.000712679402420477_2.64523910754217_9.92955355944615,30.846001713657266
0.0007533955934655_2.5438060910997_9.97090331294576,30.686193649270148
0.0007533955934655_2.5438060910997_9.97090331294576,30.932508360327933
0.000847361899295677_2.74121619893339_9.9361016404114,30.951673895220956
0.000847361899295677_2.74121619893339_9.9361016404114,30.651701927614475
0.000886152181867241_2.62507061896567_9.90585935506538,30.904535574885024
0.000886152181867241_2.62507061896567_9.90585935506538,30.269979718056383
0.00090193139686617_2.40688056706091_9.88236221307493,30.85739882263547
0.00090193139686617_2.40688056706091_9.88236221307493,30.71752065386922
0.000908951344544705_2.69014330465471_9.8588277374191,30.841498554289142
0.000908951344544705_2.69014330465471_9.8588277374191,30.921278746250753
0.00104093104659147_2.6462609546508_9.460889731225,30.829448566286743
0.00104093104659147_2.6462609546508_9.460889731225,31.069218348330335
0.00136039140275477_2.66479978668826_9.9901827318302,30.450853529294143
0.00136039140275477_2.66479978668826_9.9901827318302,30.741826026794644
0.00169009639151744_2.37589120123133_9.6528888910821,30.983517716456706
0.00169009639151744_2.37589120123133_9.6528888910821,30.910773305338935
0.00185289531522795_2.6598640403306_9.82065827688232,30.244417120775847
0.00185289531522795_2.6598640403306_9.82065827688232,30.46205089982003
0.00219855736085908_2.5836372807155_9.99595966170996,30.602666484703057
0.00219855736085908_2.5836372807155_9.99595966170996,30.919578646270747
0.00535192615749908_2.62023596230261_9.70097468868796,30.85560337532494
0.00535192615749908_2.62023596230261_9.70097468868796,30.771945507698465
1.02953894221664e-05_2.63577296572553_9.46965603265222,30.867382397520498
1.02953894221664e-05_2.63577296572553_9.46965603265222,30.50468668066387
1.03183991268784e-05_2.76544012877318_9.97865364152407,30.86787455508898
1.03183991268784e-05_2.76544012877318_9.97865364152407,30.901533331333738
1.04267725331037e-10_2.64128669513549_9.9652805958102,30.92700029794041
1.04267725331037e-10_2.64128669513549_9.9652805958102,30.843760949810036
1.0460514952118e-05_2.71348857138138_9.86610199477912,30.803487727254545
1.0460514952118e-05_2.71348857138138_9.86610199477912,30.70762943211358
1.10972093486438e-05_2.57555104259748_9.6775222910005,31.152652715456902
1.10972093486438e-05_2.57555104259748_9.6775222910005,30.55692093381323
1.14419740258251e-05_2.23278292225067_9.98056860821848,30.45682798840232
1.14419740258251e-05_2.23278292225067_9.98056860821848,30.548506608678267
1.15428261130841e-05_2.63776199154908_9.94542327622876,30.645805500899815
1.15428261130841e-05_2.63776199154908_9.94542327622876,30.434962687462505
1.16268389790318e-07_2.59557901497401_9.94280691570352,30.891544297140573
1.16268389790318e-07_2.59557901497401_9.94280691570352,30.969972328534286
1.21078975879953e-05_2.42992147529757_9.8193919357314,31.177507610477907
1.21078975879953e-05_2.42992147529757_9.8193919357314,30.61163030793841
1.25905200263757e-06_2.31961311939121_9.913592612939,30.343854517096585
1.25905200263757e-06_2.31961311939121_9.913592612939,30.592210056788648
1.32321178574487e-05_2.59691381161474_9.92426334102355,30.721871011797635
1.32321178574487e-05_2.59691381161474_9.92426334102355,31.085958618876226
1.33787835951566e-05_2.52722177021877_9.85301726123839,30.887617956408718
1.33787835951566e-05_2.52722177021877_9.85301726123839,30.877734511097778
1.35648593387593e-05_2.40289044907201_9.76162100596124,30.70065516496701
1.35648593387593e-05_2.40289044907201_9.76162100596124,30.981325960807833
1.36786407140184e-05_2.60765396904581_9.7263950408071,30.44693852869426
1.36786407140184e-05_2.60765396904581_9.7263950408071,30.83280037992401
1.42873623970037e-07_2.61052766291492_9.72880118526961,30.95020218956209
1.42873623970037e-07_2.61052766291492_9.72880118526961,30.86040023395321
1.60967728289063e-06_2.53386921026882_9.93145551297257,30.78999672865427
1.60967728289063e-06_2.53386921026882_9.93145551297257,30.823415940811838
1.60991488855003e-05_2.53023640159763_9.9578211381904,30.855137672465506
1.60991488855003e-05_2.53023640159763_9.9578211381904,30.79515370325935
1.63068784490146e-06_2.72503669391238_9.94643853982061,30.50599703459308
1.63068784490146e-06_2.72503669391238_9.94643853982061,30.56657347070586
1.66795962024224e-05_2.82416821699624_9.95173617695636,30.610633087382528
1.66795962024224e-05_2.82416821699624_9.95173617695636,30.669522861427716
1.68374955504705e-05_2.3309479390325_9.86158496928668,31.073975806838632
1.68374955504705e-05_2.3309479390325_9.86158496928668,30.664082845430915
1.71014105493497e-05_2.39341805578516_9.83470075404398,30.92097674665067
1.71014105493497e-05_2.39341805578516_9.83470075404398,30.72181556688663
1.73704420870091e-06_2.61809677592269_9.98220976024311,30.6489449310138
1.73704420870091e-06_2.61809677592269_9.98220976024311,30.64655667266546
1.75242151457453e-05_2.48801924582946_9.76677132375087,30.621262457508497
1.75242151457453e-05_2.48801924582946_9.76677132375087,30.71205303939212
1.84717962665393e-06_2.70585644954527_9.70059278301959,31.048325822835434
1.84717962665393e-06_2.70585644954527_9.70059278301959,30.82729092781444
1.85200793237033e-07_2.81671552656637_9.99508679489032,30.596041459708054
1.85200793237033e-07_2.81671552656637_9.99508679489032,31.203873167366527
1.87313548980227e-06_2.2322875140311_9.93389674015959,30.42238447310538
1.87313548980227e-06_2.2322875140311_9.93389674015959,31.017892857628475
2.08425752349945e-05_2.53293227804691_9.87608570178602,30.980257342531495
2.08425752349945e-05_2.53293227804691_9.87608570178602,30.846177051189763
2.20106594412628e-08_2.52114184073173_9.86633978005883,30.5912075184963
2.20106594412628e-08_2.52114184073173_9.86633978005883,30.66674770345931
2.20485584760514e-07_2.27323110296614_9.65511593830289,30.763321603679262
2.20485584760514e-07_2.27323110296614_9.65511593830289,30.82417661167766
2.20519079162153e-06_2.50187656934485_9.90609956143128,30.848106268146367
2.20519079162153e-06_2.50187656934485_9.90609956143128,30.733449668066385
2.20980411280133e-06_2.56938851808037_9.91389902682848,30.97937208718257
2.20980411280133e-06_2.56938851808037_9.91389902682848,30.712708158368326
2.24340203717309e-06_2.43224391297495_9.93717443073487,30.9469849030194
2.24340203717309e-06_2.43224391297495_9.93717443073487,30.410142073585284
2.24531128818644e-06_2.687724768658_9.92218270155928,30.905070531893625
2.24531128818644e-06_2.687724768658_9.92218270155928,30.922015034993
2.33057585293515e-05_2.44395552327688_9.95568621022872,30.54610576684663
2.33057585293515e-05_2.44395552327688_9.95568621022872,30.903363557288543
2.3962302224072e-06_2.47250572629383_9.93954897394157,30.62102463107378
2.3962302224072e-06_2.47250572629383_9.93954897394157,30.73470554689062
2.52985483767283e-05_2.40133179088775_9.90184177350877,30.66653927794441
2.52985483767283e-05_2.40133179088775_9.90184177350877,30.699434457108577
2.55597533805052e-05_2.6444441307501_9.83878250441418,30.84714551689662
2.55597533805052e-05_2.6444441307501_9.83878250441418,30.88100167566487
2.59362918123466e-06_2.81778257629719_9.92532478166171,30.62362677064587
2.59362918123466e-06_2.81778257629719_9.92532478166171,31.09736785242951
2.81667203200579e-10_2.86706190438415_9.94874070077644,30.55571679664067
2.81667203200579e-10_2.86706190438415_9.94874070077644,30.9411673985203
2.9452648136397e-05_2.57858220284227_9.97936913022915,31.083153201359725
2.9452648136397e-05_2.57858220284227_9.97936913022915,30.802337916416718
3.10454075414508e-05_2.91313020384171_9.95577111160831,30.431319902019595
3.10454075414508e-05_2.91313020384171_9.95577111160831,31.019002655468903
3.10665585357776e-05_2.48048238015743_9.89921360471745,30.76682337612477
3.10665585357776e-05_2.48048238015743_9.89921360471745,30.49929491941612
3.1675504908071e-05_2.47542209764208_9.86545867132647,30.87953322735453
3.1675504908071e-05_2.47542209764208_9.86545867132647,30.995353711257746
3.27599477873983e-05_2.421706756213_9.93195178474311,30.61125841831634
3.27599477873983e-05_2.421706756213_9.93195178474311,30.80668279024195
3.32689241759253e-05_2.70110362771076_9.99116384604543,30.707481025794838
3.32689241759253e-05_2.70110362771076_9.99116384604543,30.805874892421514
3.40963232782705e-09_2.42744039275693_9.96855590728944,30.983205608878222
3.40963232782705e-09_2.42744039275693_9.96855590728944,30.62013282543491
3.49703928713286e-05_2.69098214815965_9.97080232723648,30.953667082583486
3.49703928713286e-05_2.69098214815965_9.97080232723648,30.676635750849833
3.51679283239937e-07_2.54144637224147_9.93396706397426,30.893382365526893
3.51679283239937e-07_2.54144637224147_9.93396706397426,30.692144075184967
3.53778198198154e-05_2.48443575603005_9.83254893317261,30.864640631873623
3.53778198198154e-05_2.48443575603005_9.83254893317261,30.709010795840836
3.5602065760821e-05_2.39732905618632_9.88686789367794,30.9462400259948
3.5602065760821e-05_2.39732905618632_9.88686789367794,30.549997920015997
3.64264793305345e-05_1.96969267708826_9.84132345572648,30.265548115776845
3.64264793305345e-05_1.96969267708826_9.84132345572648,30.710599580083986
3.96203467298958e-05_2.25063643478608_9.93586002643455,30.746450145970808
3.96203467298958e-05_2.25063643478608_9.93586002643455,30.66172473645271
4.76454412182923e-05_2.43918087576406_9.84583222852552,30.9697974105179
4.76454412182923e-05_2.43918087576406_9.84583222852552,30.698048638272347
4.85003718159289e-05_2.8193049239203_9.90708084587831,30.83679521295741
4.85003718159289e-05_2.8193049239203_9.90708084587831,31.142623991201756
