taxon	age
Neoponera_villosa_Schmidt	0
Nesomyrmex_echinatinodis_Ward2015	0
Nesomyrmex_madecassus_Ward2015	0
Nesomyrmex_MG01_Ward2015	0
Nesomyrmex_MG08_Ward2015	0
Nesomyrmex_wilda_Ward2015	0
Nomamyrmex_esenbeckii_Brady	0
Nothomyrmecia_macrops_Ward2015	0
Notoncus_capitatus_Moreau	0
Notoncus_sp_CSM_Moreau	0
Notostigma_carazzii_Moreau	0
Nylanderia_amblyops_a_LaPolla	0
Nylanderia_cf_bourbonica_a_spliced_SGB_2	0
Nylanderia_cf_madagascarensis_spliced_SG	0
Nylanderia_cf_pubens__spliced_SGB_2010_L	0
Nylanderia_cf_vaga_spliced_SGB_2010_LaPo	0
Nylanderia_concinna_LaPolla	0
Nylanderia_dodo_LaPolla	0
Nylanderia_faisonensis_LaPolla	0
Nylanderia_hystrix_Moreau_LaPolla	0
Nylanderia_parvula_LaPolla	0
Nylanderia_phantasma_LaPolla	0
Nylanderia_sp_CHR01_LaPolla	0
Nylanderia_sp_DMR01_LaPolla	0
Nylanderia_sp_FIJ01_LaPolla	0
Nylanderia_sp_GUY01_LaPolla	0
Nylanderia_sp_GUY02_LaPolla	0
Nylanderia_sp_GUY03_LaPolla	0
Nylanderia_sp_MAD01_LaPolla	0
Nylanderia_sp_PER01_LaPolla	0
Nylanderia_sp_PER02_LaPolla	0
Nylanderia_terricola_LaPolla	0
Nylanderia_vitiensis_LaPolla	0
Nylanderia_vividula_a_LaPolla	0
Nylanderia_wojciki_LaPolla	0
Ochetellus_cf_glaber_clarithorax_Ward201	0
Ochetomyrmex_neopolitus_Ward2015	0
Ochetomyrmex_semipolitus_Ward2015	0
Octostruma_EC01_Ward2015	0
Ocymyrmex_fortior_cf_Ward2015	0
Ocymyrmex_picardi_CSM_Moreau	0
Odontomachus_cephalotes_Schmidt	0
Odontomachus_clarus_CSM_Moreau_Schmidt	0
Odontomachus_coquereli_Moreau_Schmidt	0
Odontomachus_simillimus_Schmidt	0
Odontophotopsis_sp_CSM_Moreau	0
Odontoponera_transversa_Moreau_Schmidt	0
Oecophylla_smaragdina_Moreau_Schmidt	0
Onychomyrmex_hedleyi_Moreau_Schmidt	0
Ophthalmopone_berthoudi_Schmidt	0
Opisthopsis_respiciens_Moreau	0
Opisthopsis_sp_CSM_Moreau	0
Orectognathus_versicolor_Ward2015	0
Oxyepoecus_vezenyii_Ward2015	0
Oxyopomyrmex_insularis_CSM_Moreau	0
Oxyopomyrmex_santschii_Ward2015	0
Pachycondyla_crassinoda_Schmidt	0
Pachycondyla_harpax_Schmidt	0
Pachycondyla_impressa_Schmidt	0
Pachycondyla_sp_CAR1_Schmidt	0
Pachycondyla_sp_JTL011_Schmidt	0
Pachycondyla_sp_Mal1_Schmidt	0
Pachycondyla_sp_Mal2_Schmidt	0
Pachycondyla_sp_Mal3_Schmidt	0
Paltothyreus_tarsatus_Schmidt	0
Papyrius_nitidus_Ward2010	0
Paraparatrechina_cf_oceanica_spliced_SG_	0
Paraparatrechina_glabra_LaPolla	0
Paraparatrechina_sp_PHL01_LaPolla	0
Paraparatrechina_sp_PHL02_LaPolla	0
Paraparatrechina_sp_PHL03_LaPolla	0
Paraparatrechina_weissi_LaPolla	0
Paraponera_clavata_Ward2015	0
Paratopula_TH01_Ward2015	0
Paratrechina_longicornis_spliced_b_LaPol	0
Perissomyrmex_snyderi_Ward2015	0
Phalacromyrmex_fugax_Ward2015	0
Pheidole_antipodum_Ward2015	0
Pheidole_clydei_Ward2015	0
Pheidole_dispar_Ward2015	0
Pheidole_fimbriata_Ward2015	0
Pheidole_hyatti_Ward2015	0
Pheidole_longispinosa_Ward2015	0
Pheidole_lucioccipitalis_Ward2015	0
Pheidole_pallidula_Ward2015	0
Pheidole_rhea_Ward2015	0
Philanthus_sp_CSM_Moreau	0
Philidris_cordata_Ward2010	0
Phrynoponera_gabonensis_Schmidt	0
Pilotrochus_besmerus_Ward2015	0
Plagiolepis_sp_CSM_Moreau	0
Platythyrea_lamellosa_Schmidt	0
Platythyrea_mocquerysi_Ward2015	0
Platythyrea_punctata_Moreau_Schmidt	0
Platythyrea_quadridenta_Schmidt	0
Platythyrea_strenua_Schmidt	0
Platythyrea_turneri_Schmidt	0
Plectroctena_minor_Schmidt	0
Plectroctena_ugandensis_Moreau_Schmidt	0
Podomyrma_silvicola_Ward2015	0
Podomyrma_sp_CSM_Moreau	0
Poecilomyrma_myrmecodiae_Ward2015	0
Pogonomyrmex_angustus_Ward2015	0
Pogonomyrmex_imberbiculus_Ward2015	0
Pogonomyrmex_maricopa_CSM_Moreau	0
Pogonomyrmex_striatinodus_Ward2015	0
Pogonomyrmex_subdentatus_Ward2015	0
Pogonomyrmex_vermiculatus_Ward2015	0
Polyergus_breviceps_Moreau	0
Polyrhachis_cf_vindex_CSM_Moreau	0
Polyrhachis_Cyrto01_Moreau	0
Polyrhachis_Hagio01_Moreau	0
Ponera_pennsylvanica_Schmidt	0
Ponera_sp_Mal1_Schmidt	0
Prenolepis_imparis_Moreau_LaPolla	0
Prenolepis_nitens_LaPolla	0
Prenolepis_sp_PHL01_LaPolla	0
Prionopelta_MAD01_Moreau_Schmidt	0
Prionopelta_sp2_CSM_Moreau	0
Pristocera_MAD01_Moreau	0
Pristocera_sp_Schmidt	0
Pristomyrmex_orbiceps_Ward2015	0
Pristomyrmex_punctatus_Ward2015	0
Pristomyrmex_sp_CSM_Moreau	0
Proatta_butteli_Ward2015	0
Probolomyrmex_sp_CSM_Moreau	0
Probolomyrmex_tani_Moreau_Schmidt	0
Proceratium_MAD08_Moreau	0
Proceratium_sp1_CSM_Moreau	0
Proceratium_stictum_Ward2015	0
Procryptocerus_batesi_CSM_Moreau	0
Procryptocerus_scabriusculus_Ward2015	0
Proformica_nasuta_CSM_Moreau	0
Prolasius_sp_CSM_Moreau	0
Propodilobus_pingorum_Ward2015	0
Protalaridris_armata_Ward2015	0
Protanilla_JAP01_Moreau_Schmidt	0
Protanilla_sp_CSM_Moreau	0
Psalidomyrmex_procerus_Moreau_Schmidt	0
Pseudolasius_australis_Moreau_LaPolla	0
Pseudolasius_sp_PHL01_LaPolla	0
Pseudolasius_typhlops_CSM_Moreau_LaPolla	0
Pseudomyrmex_apache_CSM_Moreau	0
Pseudomyrmex_gracilis_Moreau_Schmidt	0
Pseudoneoponera_rufipes_Schmidt	0
Pseudoponera_stigma_CSM_Moreau_Schmidt	0
Ravavy_miafina_Ward2010	0
Recurvidris_TH01_Ward2015	0
Rhopalomastix_janeti_CSM_Moreau	0
Rhopalomastix_rothneyi_Ward2015	0
Rhopalothrix_isthmica_Ward2015	0
Rhytidoponera_chalybaea_Ward2015	0
Rhytidoponera_metallica_CSM_Moreau	0
Rogeria_nevadensis_Ward2015	0
Rogeria_stigmatica_Ward2015	0
Romblonella_scrobifera_Ward2015	0
Rotastruma_recava_Ward2015	0
Rotastruma_stenoceps_Ward2015	0
Royidris_longiseta_Ward2015	0
Royidris_notorthotenes_Ward2015	0
Sapyga_pumila_Moreau	0
Scolia_verticalis_Moreau	0
Secostruma_MY01_Ward2015	0
Sericomyrmex_sp_CSM_Moreau	0
Simopelta_cf_pergandei_Moreau_Schmidt	0
Simopelta_sp_Ecu1_Schmidt	0
Simopelta_sp_Ecu2_Schmidt	0
Simopelta_sp_JTL001_Schmidt	0
Simopone_conradti_Brady	0
Simopone_dryas_Brady	0
Simopone_latiscapa_Brady	0
Simopone_marleyi_Brady	0
Simopone_oculata_Brady	0
Simopone_trita_Brady	0
Solenopsis_fugax_Ward2015	0
Solenopsis_invicta_CSM_Moreau	0
Solenopsis_mameti_Ward2015	0
Solenopsis_molesta_Ward2015	0
Solenopsis_PA01_Ward2015	0
Solenopsis_papuana_Ward2015	0
Solenopsis_succinea_Ward2015	0
Solenopsis_xyloni_Ward2015	0
Solenopsis_ZA02_Ward2015	0
Sphinctomyrmex_CM01_Brady	0
Sphinctomyrmex_KE01_Brady	0
Sphinctomyrmex_sp_CSM_Moreau	0
Sphinctomyrmex_stali_Brady	0
Sphinctomyrmex_steinheili_Brady	0
Stegomyrmex_manni_Ward2015	0
Stenamma_dyscheres_Ward2015	0
Stenamma_expolitum_Ward2015	0
Stenamma_snellingi_CSM_Moreau	0
Stenamma_striatulum_Ward2015	0
Stigmacros_sp_CSM_Moreau	0
Stigmatomma_pallipes_Ward2015	0
Streblognathus_peetersi_Schmidt	0
Strongylognathus_testaceus_Ward2015	0
Strumigenys_ambatrix_Ward2015	0
Strumigenys_biolleyi_Ward2015	0
Strumigenys_chiricahua_Ward2015	0
Strumigenys_chyzeri_Ward2015	0
Strumigenys_coveri_Ward2015	0
Strumigenys_dicomas_Ward2015	0
Strumigenys_emmae_Ward2015	0
Strumigenys_erynnes_Ward2015	0
Strumigenys_exiguaevitae_Ward2015	0
Strumigenys_godeffroyi_Ward2015	0
Strumigenys_gundlachi_Ward2015	0
Strumigenys_hoplites_Moreau	0
Strumigenys_ludovici_Ward2015	0
Strumigenys_maxillaris_Ward2015	0
Strumigenys_membranifera_Ward2015	0
Strumigenys_nitens_Ward2015	0
Strumigenys_ocypete_Ward2015	0
Strumigenys_olsoni_Ward2015	0
Strumigenys_pulchella_CSM_Moreau	0
Strumigenys_rogeri_Ward2015	0
Strumigenys_sp_CSM_Moreau	0
Syllophopsis_ferodens_Ward2015	0
Syllophopsis_fisheri_Ward2015	0
Syllophopsis_sechellense_Ward2015	0
Talaridris_mandibularis_Ward2015	0
Tanipone_zona_Brady	0
Tapinoma_melanocephalum_Ward2010	0
Tapinoma_MG03_Ward2010	0
Tapinoma_opacum_CSM_Moreau	0
Tapinoma_sessile_Ward2010	0
Tatuidris_tatusia_Ward2015	0
Technomyrmex_albipes_CSM_Moreau	0
Technomyrmex_anterops_Ward2010	0
Technomyrmex_difficilis_Ward2010	0
Technomyrmex_MAD05_Moreau	0
Technomyrmex_voeltzkowi_Ward2010	0
Temnothorax_bernardi_Ward2015	0
Temnothorax_kutteri_Ward2015	0
Temnothorax_poeyi_Ward2015	0
Temnothorax_rugatulus_Ward2015	0
Temnothorax_tricarinatus_CSM_Moreau	0
Terataner_bottegoi_Ward2015	0
Terataner_MAD02_Moreau	0
Terataner_MG02_Ward2015	0
Terataner_MG27_Ward2015	0
Terataner_sp_CSM_Moreau	0
Tetheamyrma_subspongia_Ward2015	0
Tetramorium_atratulum_Ward2015	0
Tetramorium_caespitum_cf_Ward2015	0
Tetramorium_CF01_Ward2015	0
Tetramorium_hispidum_CSM_Moreau	0
Tetramorium_kutteri_Ward2015	0
Tetramorium_MG125_Ward2015	0
Tetramorium_severini_Ward2015	0
Tetramorium_spinosum_Ward2015	0
Tetramorium_taylori_Ward2015	0
Tetramorium_transversinodis_Ward2015	0
Tetramorium_validiusculum_Ward2015	0
Tetramorium_venator_Ward2015	0
