taxon	age
Dinoponera_gigantea	0
Diplomorium_longipenne	0
Discothyrea_MAD07	0
Discothyrea_sp	0
Doleromyrma_darwiniana	0
Dolichoderus_debilis	0
Dolichoderus_decollatus	0
Dolichoderus_erectilobus	0
Dolichoderus_imitator	0
Dolichoderus_lamellosus	0
Dolichoderus_pustulatus	0
Dolichoderus_scabridus	0
Dolopomyrmex_pilatus	0
Dorylus_emeryi_opacus	0
Dorylus_GA01	0
Dorylus_laevigatus	0
Dorylus_mayri	0
Dorylus_wilverthi	0
Dorymyrmex_bicolor	0
Dorymyrmex_elegans	0
Dorymyrmex_planidens	0
Eciton_vagans	0
Ectatomma_opaciventre	0
Ectatomma_quadridens	0
Epelysidris_brocha	0
Epopostruma_monstrosa	0
Euponera_sikorae	0
Euprenolepis_procera	0
Euprenolepis_wittei	0
Eurhopalothrix_australis	0
Eurhopalothrix_bolaui	0
Eurhopalothrix_gravis	0
Eurhopalothrix_philippina	0
Eutetramorium_mocquerysi	0
Eutetramorium_sp	0
Evagetes_sp	0
Forelius_chalybaeus	0
Forelius_pruinosus	0
Forelius_sp	0
Formica_moki	0
Formica_wheeleri	0
Formicoxenus_diversipilosus	0
Formicoxenus_provancheri	0
Froggattella_kirbii	0
Froggattella_latispina	0
Gauromyrmex_acanthinus	0
Gnamptogenys_sp	0
Goniomma_blanci	0
Goniomma_hispanicum	0
Gracilidris_pombero	0
Hagensia_havilandi	0
Harpagoxenus_sublaevis	0
Harpegnathos_venator	0
Heteroponera_microps	0
Heteroponera_panamensis	0
Huberia_brounii	0
Hylomyrma_blandiens	0
Hypoponera_inexorata	0
Hypoponera_sakalava	0
Hypoponera_sp_Mal1	0
Hypoponera_sp_Mal2	0
Hypoponera_sp_Mal3	0
Iridomyrmex_AU01	0
Iridomyrmex_pallidus	0
Iridomyrmex_sanguineus	0
Iridomyrmex_spadius	0
Kalathomyrmex_emeryi	0
Kartidris_sparsipila	0
Kempfidris_inusuale	0
Labidus_praedator	0
Labidus_spininodis	0
Lachnomyrmex_scrobiculatus	0
Lasius_alienus	0
Lasius_latipes	0
Lenomyrmex_colwelli	0
Leptanilla_GRE01	0
Leptanilla_RSA01	0
Leptanilla_sp	0
Leptanilloides_femoralis	0
Leptanilloides_gracilis	0
Leptanilloides_mckennae	0
Leptanilloides_nubecula	0
Leptogenys_attenuata	0
Leptogenys_crassicornis	0
Leptogenys_falcigera	0
Leptogenys_iridescens	0
Leptogenys_occidentalis	0
Leptogenys_sp	0
Leptogenys_sp_Ecu1	0
Leptomyrmex_AU01	0
Leptomyrmex_AUS01	0
Leptomyrmex_erythrocephalus	0
Leptomyrmex_sp	0
Leptothorax_muscorum_complex	0
Leptothorax_sp	0
Linepithema_humile	0
Linepithema_keiteli	0
Liometopum_apiculatum	0
Liometopum_luctuosum	0
Liometopum_occidentale	0
Liomyrmex_gestroi	0
Loboponera_politula	0
Lophomyrmex_ambiguus	0
Lophomyrmex_striatulus	0
Lordomyrma_bhutanensis_cf	0
Lordomyrma_desupra	0
Loweriella_boltoni	0
Malagidris_belti	0
Malagidris_jugum	0
Manica_bradleyi	0
Mayaponera_constricta	0
Mayriella_ebbei	0
Mayriella_transfuga	0
Megalomyrmex_foreli	0
Megalomyrmex_silvestrii	0
Megaponera_analis	0
Melissotarsus_insularis	0
Melophorus_sp	0
Meranoplus_castaneus	0
Meranoplus_cf_radamae	0
Meranoplus_mayri	0
Meranoplus_radamae	0
Mesoponera_ingesta	0
Mesoponera_rubra	0
Mesostruma_browni	0
Messor_denticornis	0
Messor_wasmanni	0
Metapone_PG01	0
Microdaceton_tibialis	0
Mischocyttarus_flavitarsis	0
Monomorium_antarcticum	0
Monomorium_denticulatum	0
Monomorium_ergatogyna	0
Monomorium_exiguum	0
Monomorium_fieldi_nr	0
Monomorium_hanneli	0
Monomorium_latinode	0
Monomorium_madecassum	0
Monomorium_MG04	0
Monomorium_pharaonis	0
Mycetagroicus_triangularis_GenBank	0
Mycetarotes_acutus	0
Mycetophylax_conformis_GenBank	0
Mycetosoritis_hartmanni	0
Mycocepurus_goeldii	0
Myopias_lobosa	0
Myopias_sp_Mal1	0
Myopias_tenuis	0
Myrcidris_epicharis	0
Myrmecia_fulviculis	0
Myrmecia_pyriformis	0
Myrmecina_americana	0
Myrmecina_graminicola	0
Myrmecina_PG01	0
Myrmecocystus_flaviceps	0
Myrmecocystus_mexicanus	0
Myrmecorhynchus_sp	0
Myrmelachista_flavocotea	0
Myrmelachista_JTL01	0
Myrmelachista_sp	0
Myrmica_incompleta	0
Myrmica_kotokui	0
Myrmicaria_brunnea	0
Myrmicaria_carinata	0
Myrmicaria_exigua	0
Myrmica_rugiventris	0
Myrmica_striolagaster	0
Myrmica_tahoensis	0
Myrmicocrypta_infuscata_cf	0
Myrmisaraka_brevis	0
Myrmoteras_iriodum	0
Myrmoteras_williamsi	0
Mystrium_mysticum	0
Mystrium_rogeri	0
Nebothriomyrmex_majeri	0
Neivamyrmex_CR01	0
Neivamyrmex_nigrescens	0
Neoponera_aenescens	0
Neoponera_apicalis	0
Neoponera_carinulata	0
Neoponera_commutata	0
Neoponera_fauveli	0
Neoponera_marginata	0
Neoponera_unidentata	0
Neoponera_villosa	0
Nesomyrmex_echinatinodis	0
Nesomyrmex_madecassus	0
Nesomyrmex_MG01	0
Nesomyrmex_MG08	0
Nesomyrmex_wilda	0
Nomamyrmex_esenbeckii	0
Notoncus_capitatus	0
Notoncus_sp	0
Notostigma_carazzii	0
Nylanderia_amblyops_a	0
Nylanderia_cf_bourbonica	0
Nylanderia_cf_madagascarensis	0
Nylanderia_cf_pubens	0
Nylanderia_cf_vagaB	0
Nylanderia_concinna	0
Nylanderia_dodo	0
Nylanderia_faisonensis	0
Nylanderia_hystrix	0
Nylanderia_parvula	0
Nylanderia_phantasma	0
Nylanderia_sp_CHR01	0
Nylanderia_sp_DMR01	0
Nylanderia_sp_FIJ01	0
Nylanderia_sp_GUY01	0
Nylanderia_sp_GUY02	0
Nylanderia_sp_GUY03	0
Nylanderia_sp_MAD01	0
Nylanderia_sp_PER01	0
Nylanderia_sp_PER02	0
Nylanderia_terricola	0
Nylanderia_vitiensis	0
Nylanderia_vividula_a	0
Nylanderia_wojciki	0
Ochetellus_cf_glaber_clarithorax	0
Ochetomyrmex_neopolitus	0
Ochetomyrmex_semipolitus	0
Octostruma_EC01	0
Ocymyrmex_fortior_cf	0
Ocymyrmex_picardi	0
Odontomachus_cephalotes	0
Odontomachus_clarus	0
Odontomachus_coquereli	0
Odontomachus_simillimus	0
Odontophotopsis_sp	0
Onychomyrmex_hedleyi	0
Ophthalmopone_berthoudi	0
Opisthopsis_respiciens	0
Opisthopsis_sp	0
Orectognathus_versicolor	0
Oxyepoecus_vezenyii	0
Oxyopomyrmex_insularis	0
Oxyopomyrmex_santschii	0
Pachycondyla_harpax	0
Pachycondyla_impressa	0
Pachycondyla_sp_CAR1	0
Pachycondyla_sp_JTL011	0
Pachycondyla_sp_Mal1	0
Pachycondyla_sp_Mal2	0
Pachycondyla_sp_Mal3	0
Paltothyreus_tarsatus	0
Papyrius_nitidus	0
Paraparatrechina_cf_oceanica	0
Paraparatrechina_glabra	0
Paraparatrechina_sp_PHL01	0
Paraparatrechina_sp_PHL02	0
Paraparatrechina_sp_PHL03	0
Paraparatrechina_weissi	0
Paratopula_TH01	0
Paratrechina_longicornis	0
Perissomyrmex_snyderi	0
Phalacromyrmex_fugax	0
Pheidole_antipodum	0
Pheidole_clydei	0
Pheidole_dispar	0
Pheidole_fimbriata	0
Pheidole_hyatti	0
Pheidole_longispinosa	0
Pheidole_lucioccipitalis	0
Pheidole_pallidula	0
Pheidole_rhea	0
Philanthus_sp	0
Philidris_cordata	0
Pilotrochus_besmerus	0
Plagiolepis_sp	0
Platythyrea_lamellosa	0
Platythyrea_mocquerysi	0
Platythyrea_quadridenta	0
Platythyrea_strenua	0
Plectroctena_minor	0
Plectroctena_ugandensis	0
Podomyrma_silvicola	0
Podomyrma_sp	0
Poecilomyrma_myrmecodiae	0
Pogonomyrmex_angustus	0
Pogonomyrmex_imberbiculus	0
Pogonomyrmex_maricopa	0
Pogonomyrmex_striatinodus	0
Pogonomyrmex_subdentatus	0
Pogonomyrmex_vermiculatus	0
Polyergus_breviceps	0
Polyrhachis_cf_vindex	0
Polyrhachis_Cyrto01	0
Polyrhachis_Hagio01	0
Ponera_sp_Mal1	0
Prenolepis_imparis	0
Prenolepis_nitens	0
Prenolepis_sp_PHL01	0
Prionopelta_MAD01	0
Prionopelta_sp2	0
Pristocera_MAD01	0
Pristocera_sp	0
Pristomyrmex_orbiceps	0
Pristomyrmex_punctatus	0
Pristomyrmex_sp	0
Proatta_butteli	0
Probolomyrmex_sp	0
Probolomyrmex_tani	0
Proceratium_MAD08	0
Proceratium_sp1	0
Procryptocerus_batesi	0
Procryptocerus_scabriusculus	0
Proformica_nasuta	0
Prolasius_sp	0
Propodilobus_pingorum	0
Protalaridris_armata	0
Protanilla_JAP01	0
Protanilla_sp	0
Pseudolasius_australis	0
Pseudolasius_sp_PHL01	0
Pseudolasius_typhlops	0
Pseudomyrmex_apache	0
Pseudoneoponera_rufipes	0
Pseudoponera_stigma	0
Ravavy_miafina	0
Recurvidris_TH01	0
Rhopalomastix_janeti	0
Rhopalomastix_rothneyi	0
Rhopalothrix_isthmica	0
Rhytidoponera_chalybaea	0
Rhytidoponera_metallica	0
Rogeria_nevadensis	0
Rogeria_stigmatica	0
Romblonella_scrobifera	0
Rotastruma_recava	0
Rotastruma_stenoceps	0
Royidris_longiseta	0
Royidris_notorthotenes	0
Sapyga_pumila	0
Scolia_verticalis	0
Secostruma_MY01	0
Sericomyrmex_sp	0
Simopelta_cf_pergandei	0
Simopelta_sp_Ecu1	0
Simopelta_sp_Ecu2	0
Simopelta_sp_JTL001	0
Simopone_conradti	0
Simopone_dryas	0
Simopone_latiscapa	0
Simopone_marleyi	0
Simopone_oculata	0
Simopone_trita	0
Solenopsis_fugax	0
Solenopsis_invicta	0
Solenopsis_mameti	0
Solenopsis_molesta	0
Solenopsis_PA01	0
Solenopsis_papuana	0
Solenopsis_succinea	0
Solenopsis_xyloni	0
Solenopsis_ZA02	0
Sphinctomyrmex_CM01	0
Sphinctomyrmex_KE01	0
Sphinctomyrmex_sp	0
Sphinctomyrmex_stali	0
Sphinctomyrmex_steinheili	0
Stegomyrmex_manni	0
Stenamma_dyscheres	0
Stenamma_expolitum	0
Stenamma_snellingi	0
Stenamma_striatulum	0
Stigmacros_sp	0
Stigmatomma_pallipes	0
Strongylognathus_testaceus	0
Strumigenys_ambatrix	0
Strumigenys_biolleyi	0
Strumigenys_chiricahua	0
Strumigenys_chyzeri	0
Strumigenys_coveri	0
Strumigenys_dicomas	0
Strumigenys_emmae	0
Strumigenys_erynnes	0
Strumigenys_exiguaevitae	0
Strumigenys_godeffroyi	0
Strumigenys_gundlachi	0
Strumigenys_hoplites	0
Strumigenys_ludovici	0
Strumigenys_maxillaris	0
Strumigenys_membranifera	0
Strumigenys_nitens	0
Strumigenys_ocypete	0
Strumigenys_olsoni	0
Strumigenys_pulchella	0
Strumigenys_rogeri	0
Strumigenys_sp	0
Syllophopsis_ferodens	0
Syllophopsis_fisheri	0
Syllophopsis_sechellense	0
Talaridris_mandibularis	0
Tanipone_zona	0
Tapinoma_melanocephalum	0
Tapinoma_MG03	0
Tapinoma_opacum	0
Tapinoma_sessile	0
Technomyrmex_anterops	0
Technomyrmex_difficilis	0
Technomyrmex_MAD05	0
Technomyrmex_voeltzkowi	0
Temnothorax_bernardi	0
Temnothorax_kutteri	0
Temnothorax_poeyi	0
Temnothorax_rugatulus	0
Temnothorax_tricarinatus	0
Terataner_bottegoi	0
Terataner_MAD02	0
Terataner_MG02	0
Terataner_MG27	0
Terataner_sp	0
Tetheamyrma_subspongia	0
Tetramorium_atratulum	0
Tetramorium_caespitum_cf	0
Tetramorium_CF01	0
Tetramorium_hispidum	0
Tetramorium_kutteri	0
Tetramorium_MG125	0
Tetramorium_severini	0
Tetramorium_spinosum	0
Tetramorium_taylori	0
Tetramorium_transversinodis	0
Tetramorium_validiusculum	0
Tetramorium_venator	0
Tetraponera_rufonigra	0
Tetraponera_sp	0
Thaumatomyrmex_sp_Bra1	0
Trachymyrmex_arizonensis	0
Trachymyrmex_jamaicensis	0
Tranopelta_gilva	0
Tranopelta_subterranea	0
Trichomyrmex_criniceps	0
Trichomyrmex_oscaris	0
Trichomyrmex_robustior	0
Tropidomyrmex_elianae	0
Turneria_bidentata	0
Tyrannomyrmex_legatus	0
Veromessor_andrei	0
Veromessor_julianus	0
Vespula_sp	0
Vicinopone_conciliatrix	0
Vitsika_suspicax	0
Vollenhovia_emeryi	0
Vollenhovia_sp	0
Vombisidris_bilongrudi	0
Wasmannia_auropunctata	0
Xenomyrmex_floridanus	0
Xymmer_muticus	0
Zatania_albimaculata	0
Zatania_gloriosa	0
